,batter_id,PA,AB,H,Singles,Doubles,Triples,HR,RBI,R,BB,K
0,622534,5,5,2,2,0,0,0,0,1,0,2
1,543333,5,5,3,2,0,1,0,2,1,0,0
2,592669,4,4,2,1,0,0,1,3,1,0,0
3,570799,4,3,2,1,1,0,0,0,0,1,0
4,489334,0,0,0,0,0,0,0,0,0,0,0
5,454560,1,0,0,0,0,0,0,0,1,1,0
6,489446,0,0,0,0,0,0,0,0,0,0,0
7,595978,5,5,1,0,1,0,0,0,1,0,1
8,520471,5,4,1,0,0,0,1,1,1,1,1
9,614177,3,3,2,1,0,0,1,1,1,0,1
10,608671,2,1,1,1,0,0,0,2,1,1,0
11,517369,3,3,0,0,0,0,0,0,1,0,1
12,620454,0,0,0,0,0,0,0,0,0,0,0
13,605486,2,2,1,0,1,0,0,1,0,0,0
14,664192,2,1,0,0,0,0,0,0,1,1,0
15,641319,3,3,0,0,0,0,0,0,0,0,1
