,batter_id,PA,AB,H,Singles,Doubles,Triples,HR,RBI,R,BB,K
0,666158,4,4,0,0,0,0,0,0,1,0,1
1,571970,4,4,2,0,1,0,1,1,1,0,1
2,670955,0,0,0,0,0,0,0,0,0,0,0
3,605141,1,0,0,0,0,0,0,0,0,1,0
4,457759,5,5,1,0,1,0,0,1,0,0,0
5,641355,5,4,0,0,0,0,0,0,1,1,2
6,669257,4,4,2,2,0,0,0,0,1,0,2
7,405395,4,4,2,0,1,0,1,3,1,0,0
8,607461,2,2,0,0,0,0,0,0,1,0,1
9,621035,2,2,1,1,0,0,0,0,0,0,1
10,656716,3,3,0,0,0,0,0,0,0,0,2
11,681911,0,0,0,0,0,0,0,0,0,0,0
12,605131,1,1,0,0,0,0,0,0,0,0,1
13,628711,1,1,0,0,0,0,0,1,0,0,1
14,641360,0,0,0,0,0,0,0,0,0,0,0
15,669952,0,0,0,0,0,0,0,0,0,0,0
16,660294,2,2,0,0,0,0,0,0,0,0,1
