,batter_id,PA,AB,H,Singles,Doubles,Triples,HR,RBI,R,BB,K
0,592626,5,5,1,1,0,0,0,1,1,0,0
1,400284,5,4,2,1,1,0,0,1,0,1,1
2,408236,5,5,0,0,0,0,0,0,0,0,3
3,457759,5,4,1,1,0,0,0,0,1,1,0
4,408307,4,4,2,1,1,0,0,0,1,0,0
5,518735,4,2,0,0,0,0,0,0,1,2,2
6,462382,0,0,0,0,0,0,0,0,0,0,0
7,501593,0,0,0,0,0,0,0,0,0,0,0
8,504379,0,0,0,0,0,0,0,0,0,0,0
9,475100,4,4,0,0,0,0,0,1,0,0,1
10,608369,4,4,2,1,1,0,0,2,2,0,1
11,502009,1,1,0,0,0,0,0,0,0,0,0
12,594988,1,1,0,0,0,0,0,0,0,0,0
13,407908,0,0,0,0,0,0,0,0,0,0,0
14,448605,1,1,1,1,0,0,0,1,1,0,0
15,520980,0,0,0,0,0,0,0,0,0,0,0
16,434442,0,0,0,0,0,0,0,0,0,0,0
17,454560,1,1,0,0,0,0,0,0,0,0,0
