,batter_id,PA,AB,H,Singles,Doubles,Triples,HR,RBI,R,BB,K
0,572041,5,3,0,0,0,0,0,0,0,2,1
1,444482,5,3,0,0,0,0,0,0,1,2,0
2,502671,5,4,2,1,1,0,0,1,0,1,0
3,630111,5,5,2,2,0,0,0,0,0,0,1
4,571875,4,4,2,2,0,0,0,0,2,0,1
5,456078,4,4,1,1,0,0,0,0,0,0,1
6,572008,2,2,0,0,0,0,0,1,0,0,2
7,517414,0,0,0,0,0,0,0,0,0,0,0
8,543339,0,0,0,0,0,0,0,0,0,0,0
9,446899,0,0,0,0,0,0,0,0,0,0,0
10,431094,1,1,0,0,0,0,0,0,0,0,0
11,456696,0,0,0,0,0,0,0,0,0,0,0
12,592781,0,0,0,0,0,0,0,0,0,0,0
13,605113,4,4,1,0,0,0,1,2,1,0,0
14,523989,2,2,1,1,0,0,0,0,0,0,0
15,424144,0,0,0,0,0,0,0,0,0,0,0
16,542609,0,0,0,0,0,0,0,0,0,0,0
17,460060,2,2,1,1,0,0,0,0,0,0,0
