,batter_id,PA,AB,H,Singles,Doubles,Triples,HR,RBI,R,BB,K
0,668942,5,5,2,2,0,0,0,0,0,0,1
1,642165,4,4,1,0,0,0,1,2,1,0,1
2,656976,4,4,0,0,0,0,0,0,0,0,0
3,500871,4,3,0,0,0,0,0,0,1,1,0
4,502210,4,3,2,2,0,0,0,0,0,1,0
5,656413,3,3,0,0,0,0,0,0,0,0,1
6,642092,0,0,0,0,0,0,0,0,0,0,0
7,452678,1,1,0,0,0,0,0,0,0,0,1
8,656266,0,0,0,0,0,0,0,0,0,0,0
9,605113,4,4,0,0,0,0,0,0,0,0,2
10,592407,2,2,0,0,0,0,0,0,0,0,1
11,662139,2,1,0,0,0,0,0,0,0,1,0
12,607188,1,1,0,0,0,0,0,0,0,0,1
13,670370,1,1,1,0,1,0,0,0,1,0,0
14,607179,0,0,0,0,0,0,0,0,0,0,0
15,444482,2,2,1,1,0,0,0,0,0,0,0
