,batter_id,PA,AB,H,Singles,Doubles,Triples,HR,RBI,R,BB,K
0,435079,5,5,2,2,0,0,0,0,1,0,2
1,457708,5,5,1,0,1,0,0,0,0,0,3
2,408234,5,4,2,2,0,0,0,0,1,1,2
3,502110,5,4,1,1,0,0,0,0,1,1,1
4,592206,5,5,1,0,1,0,0,1,1,0,2
5,457454,5,5,2,0,1,0,1,4,1,0,2
6,578428,5,4,2,2,0,0,0,0,1,1,1
7,543238,4,4,1,1,0,0,0,0,0,0,1
8,434671,3,3,0,0,0,0,0,0,0,0,2
9,572403,0,0,0,0,0,0,0,0,0,0,0
10,458677,0,0,0,0,0,0,0,0,0,0,0
11,400121,1,1,1,0,0,0,1,2,1,0,0
12,450275,0,0,0,0,0,0,0,0,0,0,0
13,434137,0,0,0,0,0,0,0,0,0,0,0
14,408061,0,0,0,0,0,0,0,0,0,0,0
