,batter_id,PA,AB,H,Singles,Doubles,Triples,HR,RBI,R,BB,K
0,457727,5,5,1,0,0,0,1,1,1,0,1
1,594838,5,5,1,1,0,0,0,2,0,0,1
2,276351,0,0,0,0,0,0,0,0,0,0,0
3,455976,5,5,0,0,0,0,0,0,1,0,2
4,518692,4,4,1,1,0,0,0,0,0,0,1
5,430404,4,2,1,1,0,0,0,1,1,2,1
6,453400,4,4,3,1,2,0,0,0,0,0,0
7,607054,0,0,0,0,0,0,0,0,1,0,0
8,542194,4,4,1,1,0,0,0,0,0,0,1
9,592743,4,4,1,0,1,0,0,0,1,0,0
10,445590,1,1,0,0,0,0,0,0,0,0,0
11,592533,0,0,0,0,0,0,0,0,0,0,0
12,458913,1,1,0,0,0,0,0,0,0,0,0
13,594792,0,0,0,0,0,0,0,0,0,0,0
14,501593,0,0,0,0,0,0,0,0,0,0,0
15,462382,0,0,0,0,0,0,0,0,0,0,0
16,430948,1,0,0,0,0,0,0,0,0,1,0
