,batter_id,PA,AB,H,Singles,Doubles,Triples,HR,RBI,R,BB,K
0,669242,4,4,1,0,1,0,0,0,1,0,0
1,666185,4,4,0,0,0,0,0,0,0,0,1
2,502671,4,4,1,0,0,1,0,0,1,0,2
3,571448,4,4,3,3,0,0,0,2,0,0,0
4,425877,1,1,0,0,0,0,0,0,0,0,1
5,668800,3,3,0,0,0,0,0,0,0,0,1
6,641933,4,4,2,0,2,0,0,0,0,0,1
7,572761,4,3,0,0,0,0,0,0,0,1,2
8,624641,4,4,0,0,0,0,0,0,0,0,1
9,670912,1,1,0,0,0,0,0,0,0,0,1
10,596056,1,1,0,0,0,0,0,0,0,0,0
11,664854,0,0,0,0,0,0,0,0,0,0,0
12,650893,0,0,0,0,0,0,0,0,0,0,0
13,657041,1,1,0,0,0,0,0,0,0,0,0
14,594965,0,0,0,0,0,0,0,0,0,0,0
