,batter_id,PA,AB,H,Singles,Doubles,Triples,HR,RBI,R,BB,K
0,542340,4,3,0,0,0,0,0,0,0,1,1
1,571697,4,4,1,1,0,0,0,0,0,0,1
2,460075,4,4,1,1,0,0,0,0,0,0,1
3,474892,4,4,0,0,0,0,0,0,0,0,1
4,570267,4,4,1,0,0,0,1,1,1,0,1
5,444489,4,4,1,0,1,0,0,0,0,0,0
6,606115,4,4,1,1,0,0,0,0,0,0,1
7,605439,3,2,1,1,0,0,0,0,0,1,0
8,543380,1,1,0,0,0,0,0,0,0,0,0
9,572788,0,0,0,0,0,0,0,0,0,0,0
10,500887,1,1,0,0,0,0,0,0,0,0,1
11,606930,0,0,0,0,0,0,0,0,0,0,0
12,543746,0,0,0,0,0,0,0,0,0,0,0
13,541650,1,1,0,0,0,0,0,0,0,0,1
14,430641,0,0,0,0,0,0,0,0,0,0,0
15,518468,0,0,0,0,0,0,0,0,0,0,0
