,batter_id,PA,AB,H,Singles,Doubles,Triples,HR,RBI,R,BB,K
0,518792,5,5,0,0,0,0,0,0,0,0,0
1,592178,5,4,1,1,0,0,0,0,0,1,2
2,519203,4,3,1,0,1,0,0,0,0,1,0
3,575929,5,5,1,1,0,0,0,0,0,0,1
4,656941,4,4,1,1,0,0,0,0,0,0,0
5,450314,4,3,0,0,0,0,0,0,1,1,0
6,445055,4,4,4,3,1,0,0,0,0,0,0
7,595879,4,3,1,1,0,0,0,0,0,1,0
8,543294,2,2,0,0,0,0,0,1,0,0,0
9,518748,0,0,0,0,0,0,0,0,0,0,0
10,467008,0,0,0,0,0,0,0,0,0,0,0
11,664023,1,1,0,0,0,0,0,0,0,0,1
12,493157,0,0,0,0,0,0,0,0,0,0,0
13,488846,0,0,0,0,0,0,0,0,0,0,0
14,608365,1,1,0,0,0,0,0,0,0,0,1
