,batter_id,PA,AB,H,Singles,Doubles,Triples,HR,RBI,R,BB,K
0,665862,5,5,0,0,0,0,0,0,0,0,3
1,500743,3,2,1,0,1,0,0,0,2,1,0
2,672701,1,1,0,0,0,0,0,0,0,0,0
3,542583,4,4,2,1,1,0,0,2,1,0,1
4,647315,0,0,0,0,0,0,0,0,0,0,0
5,596049,0,0,0,0,0,0,0,0,0,0,0
6,571670,0,0,0,0,0,0,0,0,0,0,0
7,594807,4,4,1,0,0,0,1,3,2,0,0
8,605119,1,0,0,0,0,0,0,0,1,1,0
9,542932,3,3,2,1,1,0,0,0,1,0,1
10,572816,4,4,2,0,1,1,0,2,0,0,0
11,506702,3,3,0,0,0,0,0,1,0,0,1
12,642423,4,4,1,0,1,0,0,0,1,0,1
13,669432,2,2,1,1,0,0,0,0,0,0,0
14,643256,0,0,0,0,0,0,0,0,0,0,0
15,542914,0,0,0,0,0,0,0,0,0,0,0
16,643265,2,2,2,1,1,0,0,1,1,0,0
