,batter_id,PA,AB,H,Singles,Doubles,Triples,HR,RBI,R,BB,K
0,669242,4,4,1,0,1,0,0,0,0,0,1
1,666185,4,3,0,0,0,0,0,0,0,1,0
2,502671,4,4,0,0,0,0,0,0,0,0,1
3,571448,4,3,1,0,0,0,1,1,1,1,0
4,641933,4,4,1,1,0,0,0,0,0,0,1
5,425877,4,4,0,0,0,0,0,0,0,0,0
6,572761,3,2,0,0,0,0,0,0,0,1,0
7,621052,0,0,0,0,0,0,0,0,0,0,0
8,667373,0,0,0,0,0,0,0,0,0,0,0
9,602922,1,1,0,0,0,0,0,0,0,0,0
10,657557,4,3,1,0,0,0,1,1,1,1,1
11,607231,0,0,0,0,0,0,0,0,0,0,0
12,663765,1,1,1,1,0,0,0,0,0,0,0
13,676220,0,0,0,0,0,0,0,0,0,0,0
14,657041,1,1,0,0,0,0,0,0,0,0,0
15,453192,0,0,0,0,0,0,0,0,0,0,0
16,658551,0,0,0,0,0,0,0,0,0,0,0
17,624641,2,2,0,0,0,0,0,0,0,0,0
