,batter_id,PA,AB,H,Singles,Doubles,Triples,HR,RBI,R,BB,K
0,451089,4,4,1,1,0,0,0,0,0,0,2
1,501981,4,3,0,0,0,0,0,0,1,1,1
2,452252,4,4,2,0,1,0,1,2,2,0,1
3,518960,4,4,0,0,0,0,0,0,0,0,2
4,571697,3,3,0,0,0,0,0,0,0,0,0
5,541650,1,1,0,0,0,0,0,0,0,0,0
6,467070,4,4,1,0,1,0,0,1,0,0,1
7,516416,4,4,1,1,0,0,0,0,0,0,0
8,502582,4,4,1,1,0,0,0,0,0,0,2
9,543380,1,1,1,1,0,0,0,0,0,0,0
10,592804,0,0,0,0,0,0,0,0,0,0,0
11,595386,1,1,0,0,0,0,0,0,0,0,1
12,346798,0,0,0,0,0,0,0,0,0,0,0
13,460075,1,1,0,0,0,0,0,0,0,0,0
14,425840,0,0,0,0,0,0,0,0,0,0,0
15,608349,0,0,0,0,0,0,0,0,0,0,0
