,batter_id,PA,AB,H,Singles,Doubles,Triples,HR,RBI,R,BB,K
0,669222,4,3,1,1,0,0,0,0,0,1,0
1,642165,3,3,0,0,0,0,0,0,0,0,1
2,606299,1,0,0,0,0,0,0,1,0,1,0
3,592332,0,0,0,0,0,0,0,0,0,0,0
4,657434,1,1,0,0,0,0,0,0,0,0,1
5,553993,5,5,1,0,0,0,1,1,1,0,2
6,606157,4,2,0,0,0,0,0,0,0,2,0
7,520471,4,4,0,0,0,0,0,0,0,0,1
8,640447,4,4,1,1,0,0,0,0,0,0,1
9,578428,4,4,2,1,1,0,0,0,2,0,0
10,571657,4,4,2,2,0,0,0,0,1,0,1
11,622072,1,1,0,0,0,0,0,0,0,0,1
12,608385,1,0,0,0,0,0,0,0,0,1,0
13,669270,0,0,0,0,0,0,0,0,0,0,0
14,571466,2,2,1,1,0,0,0,2,0,0,1
15,547179,0,0,0,0,0,0,0,0,0,0,0
