,batter_id,PA,AB,H,Singles,Doubles,Triples,HR,RBI,R,BB,K
0,641645,4,3,1,1,0,0,0,0,0,1,1
1,622098,0,0,0,0,0,0,0,0,0,0,0
2,607229,1,1,0,0,0,0,0,0,0,0,1
3,596019,4,4,2,1,1,0,0,0,0,0,1
4,624413,3,3,1,1,0,0,0,0,0,0,2
5,642086,4,4,0,0,0,0,0,0,1,0,1
6,607680,4,4,0,0,0,0,0,0,0,0,1
7,621512,4,4,1,1,0,0,0,0,0,0,3
8,592863,4,4,2,1,1,0,0,0,1,0,0
9,606299,4,4,1,0,0,0,1,2,1,0,1
10,664192,1,1,0,0,0,0,0,0,0,0,1
11,592273,1,1,0,0,0,0,0,0,0,0,0
12,544727,0,0,0,0,0,0,0,0,0,0,0
13,606930,0,0,0,0,0,0,0,0,0,0,0
14,543510,2,2,0,0,0,0,0,0,0,0,1
