,batter_id,PA,AB,H,Singles,Doubles,Triples,HR,RBI,R,BB,K
0,457705,5,3,1,1,0,0,0,0,2,2,2
1,516416,5,5,2,1,1,0,0,1,2,0,0
2,547180,5,4,0,0,0,0,0,0,1,1,2
3,656555,5,4,3,3,0,0,0,4,1,1,1
4,592663,4,3,0,0,0,0,0,0,2,1,0
5,546318,5,5,3,3,0,0,0,0,0,0,0
6,514917,4,2,0,0,0,0,0,1,2,2,0
7,596748,5,3,1,0,1,0,0,2,0,2,0
8,601713,2,2,0,0,0,0,0,0,0,0,2
9,571437,1,1,1,0,1,0,0,1,0,0,0
10,605388,0,0,0,0,0,0,0,0,0,0,0
11,593576,0,0,0,0,0,0,0,0,0,0,0
12,664068,1,1,0,0,0,0,0,0,0,0,0
13,450212,0,0,0,0,0,0,0,0,0,0,0
14,502085,0,0,0,0,0,0,0,0,0,0,0
