,batter_id,PA,AB,H,Singles,Doubles,Triples,HR,RBI,R,BB,K
0,571718,5,4,1,1,0,0,0,0,2,1,2
1,594694,5,4,2,2,0,0,0,0,2,1,1
2,547180,5,4,2,2,0,0,0,1,2,1,0
3,475582,4,3,0,0,0,0,0,1,1,1,2
4,502517,5,5,2,1,1,0,0,2,1,0,1
5,543685,5,3,2,1,1,0,0,2,2,2,0
6,446308,3,2,1,1,0,0,0,3,0,1,1
7,502317,4,4,1,0,1,0,0,1,0,0,0
8,605452,1,1,1,1,0,0,0,0,0,0,0
9,594840,1,1,0,0,0,0,0,0,0,0,1
10,452220,1,1,0,0,0,0,0,0,0,0,0
11,430599,0,0,0,0,0,0,0,0,0,0,0
12,544836,0,0,0,0,0,0,0,0,0,0,0
13,452252,1,1,0,0,0,0,0,0,0,0,1
14,424144,0,0,0,0,0,0,0,0,0,0,0
15,458006,0,0,0,0,0,0,0,0,0,0,0
