,batter_id,PA,AB,H,Singles,Doubles,Triples,HR,RBI,R,BB,K
0,669242,6,6,4,3,1,0,0,2,2,0,0
1,502671,5,4,2,1,1,0,0,3,0,1,0
2,572761,1,1,0,0,0,0,0,0,0,0,1
3,641933,6,5,1,1,0,0,0,0,1,1,2
4,571448,4,4,1,1,0,0,0,0,1,0,0
5,602922,2,1,0,0,0,0,0,0,1,1,0
6,425877,4,4,1,1,0,0,0,0,2,0,0
7,668800,2,2,1,1,0,0,0,0,0,0,1
8,666185,6,4,2,1,0,0,1,2,2,2,1
9,624641,6,6,4,2,0,2,0,5,3,0,0
10,664056,6,4,0,0,0,0,0,0,1,2,0
11,425794,4,3,1,1,0,0,0,1,0,1,1
12,663457,1,1,1,0,1,0,0,0,0,0,0
13,658551,0,0,0,0,0,0,0,0,0,0,0
14,676831,0,0,0,0,0,0,0,0,0,0,0
