,batter_id,PA,AB,H,Singles,Doubles,Triples,HR,RBI,R,BB,K
0,451594,5,5,1,1,0,0,0,0,0,0,3
1,592178,5,5,1,1,0,0,0,0,0,0,1
2,519203,5,3,1,1,0,0,0,0,0,2,1
3,595879,0,0,0,0,0,0,0,0,0,0,0
4,450314,5,3,0,0,0,0,0,0,1,2,0
5,608365,4,4,1,1,0,0,0,0,1,0,1
6,624585,4,4,1,0,0,0,1,2,1,0,2
7,518792,4,4,2,0,2,0,0,1,1,0,0
8,471083,4,3,2,2,0,0,0,0,0,1,0
9,519333,0,0,0,0,0,0,0,0,0,0,0
10,607359,0,0,0,0,0,0,0,0,0,0,0
11,543557,2,2,1,1,0,0,0,1,0,0,1
12,600303,1,1,0,0,0,0,0,0,0,0,1
13,518748,0,0,0,0,0,0,0,0,0,0,0
14,501925,0,0,0,0,0,0,0,0,0,0,0
15,575929,1,1,0,0,0,0,0,0,0,0,1
